Gender,Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Ethnicity_African American,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_East,Country_North,Country_South,Country_West,Hotel_Airport Hotels,Hotel_City Hotel,Hotel_Resort,Meal_BB,Meal_FB,Meal_HB,Deposit_No Deposit,Deposit_Non-Refundable,Deposit_Refundable,Channel_Agent,Channel_Direct,Channel_Online,Checkin_Year,Checkin_Month,Checkin_Weekday,Checkout_Year,Checkout_Month,Checkout_Weekday,Booking_Year,Booking_Month,Booking_Weekday,Stay_Duration
1,36,2,1,2,1,0,1,0,1,2,0,10,178.0721315746548,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,5,2015,8,6,2015,1,1,1
0,35,2,3,2,1,1,0,0,1,1,0,15,178.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,5,2015,8,6,2015,2,6,1
1,35,3,0,2,2,1,0,0,1,1,1,5,227.22538711733503,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,5,2015,8,6,2015,6,3,1
1,27,1,0,1,1,0,0,0,1,1,0,10,215.58481005022105,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,5,2015,8,2,2015,3,0,4
0,70,3,1,2,3,0,0,0,0,1,0,5,157.0612164033616,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,8,5,2015,8,6,2015,1,1,1
0,21,2,2,3,1,2,1,0,1,1,1,5,118.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,5,2015,8,6,2015,2,4,1
1,69,1,0,1,2,0,0,0,1,1,1,10,180.89672204732597,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,5,2015,8,6,2015,2,2,1
0,64,2,2,1,1,0,1,1,1,2,0,5,126.97621240822792,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2015,8,5,2015,8,6,2015,7,6,1
0,57,2,1,2,1,0,1,0,1,1,1,5,122.15783300325876,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2015,8,5,2015,8,0,2015,1,6,2
1,23,3,1,3,3,0,1,1,1,1,1,5,103.7554590595772,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,5,2015,8,6,2015,4,3,1
0,21,3,2,3,1,1,0,0,1,2,0,20,203.58522874275351,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,5,2015,8,2,2015,7,5,4
0,26,2,1,1,1,0,0,0,1,2,0,5,135.9759482553797,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,8,6,2015,8,2,2015,7,0,3
1,51,1,0,2,1,0,1,1,1,3,0,10,129.82987902020218,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,5,2015,8,2,2015,8,6,4
1,44,2,3,1,2,0,1,0,0,3,0,15,246.36573555844612,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,8,5,2015,8,2,2015,7,1,4
0,65,2,1,5,3,1,0,0,1,1,1,5,162.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,5,2015,8,6,2015,6,5,1
1,41,2,1,1,1,0,0,0,1,2,0,0,131.09695942986426,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,5,2015,8,0,2015,6,3,2
0,66,2,1,4,1,0,1,0,1,1,0,10,153.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2015,8,5,2015,8,6,2015,1,0,1
0,42,3,1,1,1,1,0,0,1,1,1,5,125.1615651712026,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2015,8,5,2015,8,1,2015,3,3,3
1,31,1,0,2,1,0,1,1,1,2,0,5,189.23008704323337,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,5,2015,8,6,2015,4,4,1
0,70,2,2,1,1,0,0,0,1,1,1,25,230.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,8,5,2015,8,0,2015,3,6,2
1,32,3,3,1,3,0,0,0,1,1,1,10,144.29383014889908,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,5,2015,8,2,2015,4,3,4
0,65,0,0,5,1,0,1,0,1,1,0,15,214.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,8,5,2015,8,6,2015,7,2,1
1,25,3,3,2,1,0,0,0,1,3,0,0,150.7066876071163,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,5,2015,8,6,2015,4,2,1
0,66,2,0,2,3,0,0,0,1,2,0,0,105.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,5,2015,8,6,2015,3,2,1
1,70,2,3,1,1,0,1,1,1,2,1,5,111.17714306593464,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,5,2015,8,6,2015,2,4,1
0,19,3,1,3,2,1,0,0,0,1,0,0,151.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,5,2015,8,6,2015,1,4,1
1,25,2,3,2,2,0,1,0,1,1,1,5,116.8281379496453,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,5,2015,8,6,2015,6,1,1
1,22,1,0,2,1,0,0,0,0,1,1,25,212.0765870685377,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,5,2015,8,1,2015,6,5,3
1,42,1,0,2,2,1,1,0,1,1,0,5,104.8911244378184,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2015,8,5,2015,8,0,2015,4,5,2
0,23,3,1,5,3,0,1,0,1,1,1,15,232.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2015,8,5,2015,8,6,2015,7,3,1
1,25,2,0,1,1,0,0,0,1,1,0,10,141.28284002257993,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2015,8,5,2015,8,6,2015,3,5,1
1,46,1,1,2,1,0,0,0,1,1,1,0,157.6553517381225,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,5,2015,8,6,2015,4,5,1
1,51,2,2,2,2,0,0,0,1,1,1,5,125.46602694913528,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,8,1,2015,8,4,2015,7,0,3
0,38,2,0,3,1,0,1,0,1,2,0,0,132.13918366543513,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2015,8,6,2015,8,0,2015,5,6,1
1,40,2,0,1,1,0,0,0,1,1,1,5,106.31927113459808,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2015,8,6,2015,8,1,2015,6,5,2
1,48,0,3,1,2,0,0,0,1,3,1,15,187.9349312168912,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2015,8,6,2015,8,2,2015,4,2,3
1,63,2,2,1,1,0,0,0,1,2,0,10,153.25932566266545,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,8,6,2015,8,2,2015,7,5,3
0,29,3,2,1,3,1,1,0,1,1,1,5,153.00083557090022,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,8,6,2015,8,3,2015,7,6,4
0,50,2,1,1,2,1,1,1,0,1,1,5,133.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,6,2015,8,2,2015,1,5,3
0,47,2,3,1,3,0,1,0,1,2,0,0,131.9319934476939,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,5,3,1
1,41,0,3,4,1,0,1,0,1,2,0,25,212.5251395355496,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,4,5,1
0,27,2,0,1,1,1,0,0,1,1,1,0,107.7748935796984,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2017,7,5,2017,8,2,2017,6,3,4
1,63,3,0,1,2,1,0,0,0,1,0,10,171.4124665497352,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,7,6,1
0,22,2,2,1,1,0,1,1,1,1,1,0,154.1228563934009,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2015,8,6,2015,8,0,2015,6,1,1
0,36,2,1,1,1,0,1,0,0,3,0,10,144.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2015,8,6,2015,8,1,2015,1,0,2
0,57,3,2,1,1,0,0,0,1,1,1,20,245.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2015,8,6,2015,8,1,2015,5,5,2
1,41,2,0,3,1,0,0,0,0,2,0,0,170.6545288751113,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,6,2015,8,1,2015,2,3,2
1,50,2,2,1,1,0,1,0,1,2,0,5,119.03704519075823,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,6,2015,8,1,2015,7,4,2
0,49,2,1,3,1,0,0,0,0,1,1,20,249.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,8,6,2015,8,1,2015,3,6,2
1,19,3,0,1,2,0,0,0,1,2,0,0,132.8462793714246,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,5,2,1
0,55,2,1,2,1,1,1,1,1,2,0,0,101.60711556788736,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,1,6,1
1,40,2,0,1,2,0,0,0,0,1,1,15,176.4482146428993,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,7,2,1
1,54,0,2,3,1,0,1,1,1,1,0,0,113.33381716255272,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,6,2015,8,3,2015,7,2,4
0,59,3,1,3,2,0,0,0,0,2,0,25,240.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,6,2015,8,0,2015,3,5,1
0,56,0,0,2,1,1,0,0,1,2,0,25,204.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,6,2015,8,0,2015,6,0,1
0,69,0,0,1,1,0,1,0,0,1,1,0,198.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,6,2015,8,2,2015,4,1,3
1,57,2,0,1,3,0,1,0,1,1,1,5,141.05133627860957,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,3,1,1
1,28,1,2,1,3,0,0,0,0,2,0,20,174.61611184238168,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,2,0,1
1,69,1,0,4,3,0,0,0,1,2,0,0,115.2551226298828,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,8,6,2015,8,2,2015,7,0,3
1,44,1,0,1,3,0,0,0,1,1,1,5,121.19611305969808,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,6,2015,8,2,2015,5,6,3
1,62,2,0,2,2,0,0,0,1,2,0,20,206.02508735901296,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2015,8,6,2015,8,2,2015,1,5,3
1,36,1,1,2,2,0,1,0,0,1,1,10,181.83078950640456,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,6,1,1
1,39,1,2,2,2,0,0,0,1,3,1,0,120.6144993130902,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,0,2015,8,1,2015,3,4,1
1,44,1,0,2,1,0,1,0,1,3,0,15,194.69864343401616,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,6,2015,8,0,2015,4,2,1
0,18,2,2,2,1,0,0,0,0,1,1,5,112.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,0,2015,8,1,2015,6,6,1
0,66,3,0,2,1,0,0,0,1,2,0,5,187.30398364422405,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,0,2015,8,1,2015,4,3,1
0,27,2,3,2,2,0,0,0,1,2,0,15,188.2206727178181,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,8,0,2015,8,1,2015,1,6,1
0,20,2,0,2,3,0,1,0,1,1,1,10,137.16531200957658,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,1,2014,12,1,1
0,51,3,1,5,2,0,0,0,1,1,1,30,243.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2015,8,0,2015,8,4,2015,7,4,4
1,64,1,0,2,3,0,0,0,0,3,0,0,120.71179463679891,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,8,0,2015,8,1,2015,7,1,1
1,61,1,0,2,1,0,0,0,1,3,0,5,142.8526238035418,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,0,2015,8,1,2015,6,5,1
1,45,0,0,1,2,0,0,0,1,3,0,10,144.72477766398148,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,4,2015,8,2,4
0,53,3,2,3,1,0,0,0,0,2,0,0,117.05858145142932,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,0,2015,8,2,2015,4,2,2
0,41,2,2,1,3,2,0,0,1,2,0,10,165.92509814180065,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,1,2015,7,1,1
1,38,0,2,2,2,1,1,0,1,3,0,0,181.172006762623,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,0,2015,8,2,2015,4,3,2
0,23,2,0,2,1,0,0,0,0,1,1,15,209.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2015,8,0,2015,8,2,2015,5,1,2
0,33,2,0,5,2,0,0,0,1,2,0,25,222.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,0,2015,8,1,2015,6,6,1
1,47,2,1,2,2,1,0,0,1,1,0,5,162.8256542515644,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,2,2015,6,1,2
1,42,1,2,2,2,0,1,0,1,3,0,10,131.76545265746415,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,2,2015,3,4,2
1,29,2,0,2,1,1,0,0,0,3,0,5,154.70149004543572,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,1,2015,5,5,1
1,33,3,1,1,2,1,1,1,1,1,0,20,196.4745430568739,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2015,8,0,2015,8,4,2015,1,0,4
0,31,3,3,2,1,0,0,0,1,1,1,15,201.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,0,2015,8,1,2015,7,0,1
0,45,2,1,3,1,1,0,0,1,1,1,0,141.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,0,2015,8,3,2015,1,0,3
0,58,2,3,5,1,0,0,0,1,1,1,10,125.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,0,2015,8,3,2015,1,4,3
1,45,1,0,4,2,0,1,1,0,3,0,0,111.44496354299784,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,0,2015,8,4,2015,7,2,4
0,31,3,0,2,2,1,0,0,1,1,1,0,137.1869821889436,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,8,0,2015,8,1,2015,2,6,1
1,67,3,3,2,2,0,0,0,0,1,1,0,163.27842006364276,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2015,8,0,2015,8,1,2014,12,4,1
0,69,0,3,2,3,0,0,0,1,2,0,5,101.71429950066762,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2015,8,0,2015,8,3,2015,7,6,3
1,35,2,2,2,2,0,0,0,0,1,0,0,115.02407048224212,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,0,2015,8,2,2015,5,6,2
0,30,3,2,1,1,2,0,0,0,1,1,25,228.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,0,2015,8,2,2015,6,1,2
1,25,2,3,2,1,0,1,0,1,1,1,0,141.13817060027074,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,8,0,2015,8,3,2015,6,1,3
1,41,3,3,1,1,0,0,0,1,1,1,15,227.16592850084805,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,1,2015,8,3,2015,5,4,2
1,61,2,3,2,1,0,1,0,1,1,1,0,128.77985008454772,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,8,0,2015,8,2,2015,4,4,2
1,22,1,1,1,2,1,1,1,1,1,1,10,142.70455805535588,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,0,2015,8,3,2015,5,2,3
1,58,2,3,3,2,0,0,0,0,3,0,10,114.77502632355797,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,1,2015,8,2,2015,1,0,1
1,44,2,0,1,2,2,1,0,0,3,0,10,131.3979173201497,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,8,1,2015,8,3,2015,3,5,2
0,41,2,3,1,3,0,1,1,1,1,1,10,145.34726783431054,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,8,1,2015,8,2,2014,12,2,1
0,27,1,0,2,1,2,0,0,1,1,1,10,128.3196396399169,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,8,1,2015,8,2,2014,12,2,1
1,32,1,1,2,1,2,0,0,1,1,1,0,122.11776622604978,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,1,2015,8,2,2015,4,0,1
1,48,3,0,1,1,0,0,0,1,1,1,5,104.90056689991088,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,1,2015,8,3,2015,6,0,2
1,34,3,1,2,1,0,0,0,1,1,1,5,154.19849676699283,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,8,1,2015,8,3,2015,7,3,2
0,36,2,2,1,1,0,0,0,1,1,1,5,153.10480749371905,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,8,1,2015,8,3,2015,2,4,2
0,62,3,3,2,1,0,0,0,1,2,0,30,233.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,8,1,2015,8,2,2015,6,6,1
0,43,2,2,2,2,0,1,0,1,1,0,0,154.77273214325606,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,8,1,2015,8,3,2015,1,3,2
0,63,1,3,3,2,0,0,0,1,1,1,10,182.101760990692,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2015,8,1,2015,8,2,2015,2,3,1
0,25,2,2,1,2,0,0,0,1,1,1,5,128.96853453621313,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2015,8,1,2015,8,2,2015,4,1,1
1,46,2,3,2,1,0,0,0,1,1,1,0,102.41434550002238,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2015,8,1,2015,8,4,2015,4,2,3
0,34,3,1,1,1,2,0,0,1,1,1,5,179.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,8,1,2015,8,3,2015,4,2,2
1,50,3,1,3,1,0,0,0,1,1,0,0,198.27102878802964,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,1,2015,8,2,2015,3,3,1
0,32,3,3,3,2,0,0,0,0,1,1,5,117.44823825032744,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2015,8,1,2015,8,3,2015,7,3,2
0,63,2,0,3,1,0,1,0,0,1,0,5,209.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,8,1,2015,8,3,2015,6,5,2
1,21,0,1,1,2,0,0,0,1,3,0,0,105.3989009657165,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,1,2015,8,2,2015,1,4,1
0,27,3,2,2,1,1,0,0,1,2,0,0,149.35183185819855,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2015,8,2,2015,8,4,2015,7,5,2
0,41,2,2,2,2,2,0,0,0,2,0,0,104.64144861044464,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,8,2,2015,8,3,2015,2,5,1
0,68,3,1,2,1,0,1,1,0,2,0,25,199.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,2,2015,8,3,2015,1,5,1
1,38,2,1,1,2,1,1,0,0,1,0,0,109.76079927997556,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,8,2,2015,8,3,2015,4,3,1
0,49,3,0,3,2,0,1,1,1,1,1,15,168.59246894344903,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2015,8,2,2015,8,3,2015,3,4,1
0,36,2,2,1,1,0,0,0,0,1,0,0,108.67374962244466,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,8,2,2015,8,3,2015,1,3,1
1,64,2,1,2,2,0,0,0,1,1,0,0,101.0737675276352,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2015,8,2,2015,8,5,2015,6,6,3
1,38,2,3,2,2,0,1,1,1,2,0,20,222.7224039036049,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2015,8,2,2015,8,3,2015,5,1,1
0,21,0,0,4,2,1,1,0,1,2,0,0,186.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,8,2,2015,8,5,2015,2,5,3
0,18,1,0,3,2,2,1,0,1,1,1,5,190.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,2,2015,8,3,2015,6,6,1
0,44,0,3,1,1,1,1,0,1,3,0,5,112.21039965082016,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2015,8,2,2015,8,3,2015,6,1,1
0,18,3,0,3,1,0,0,0,0,1,1,20,235.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,2,2015,8,3,2015,1,2,1
1,59,2,3,1,1,0,0,0,1,2,0,15,181.55556417641785,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,8,2,2015,8,5,2015,4,3,3
0,27,1,1,2,3,0,0,0,1,1,1,0,109.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2015,8,2,2015,8,5,2015,4,6,3
1,22,0,2,1,2,0,1,0,0,3,0,0,116.41641828792066,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,8,2,2015,8,3,2015,3,5,1
0,31,2,2,1,3,1,0,0,1,2,0,0,119.41166616428136,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2017,8,6,2017,8,2,2017,4,6,3
0,38,2,1,2,2,2,0,0,0,1,1,10,208.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,8,2,2015,8,3,2015,6,0,1
0,63,2,0,1,3,0,0,0,1,1,0,0,117.46714663999546,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,8,3,2015,8,4,2015,6,1,1
0,60,3,0,2,1,0,1,0,1,2,0,10,151.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2015,8,3,2015,8,6,2015,4,1,3
0,21,3,2,5,1,0,1,0,1,2,0,5,109.22993288603632,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,3,2015,8,4,2015,2,1,1
0,27,2,1,3,1,0,1,0,0,2,0,5,144.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2015,8,3,2015,8,6,2015,7,1,3
1,67,3,0,2,3,0,0,0,1,2,0,15,167.85112394059567,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,8,3,2015,8,4,2015,7,1,1
0,28,1,1,4,1,1,0,0,0,1,1,5,149.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,8,3,2015,8,4,2015,6,0,1
0,40,1,2,2,2,0,0,0,0,1,1,10,107.16005804260112,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2015,8,3,2015,8,4,2015,3,4,1
0,41,2,1,1,1,0,1,1,0,1,0,5,142.16641950242743,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2015,8,3,2015,8,4,2015,6,5,1
1,37,3,1,2,2,0,0,0,1,3,0,10,114.4934354100554,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2016,1,2,2016,1,5,2015,6,2,3
0,52,0,1,5,2,1,0,0,1,2,0,5,121.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2016,9,1,2016,9,3,2016,7,6,2
1,44,3,0,4,1,1,0,0,1,1,1,0,145.8373365822919,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2017,1,2,2017,1,3,2016,6,1,1
1,48,3,2,2,2,0,0,0,1,1,1,10,161.99220807685847,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2017,2,3,2017,2,0,2016,7,0,4
0,37,3,2,1,2,1,1,0,1,1,0,30,236.6742115440764,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2017,5,2,2017,5,4,2017,4,5,2
